name,desc,price,currency,date,locality,suburb,url
"Independencia, Renta de Departamento Amueblado","Lindo departamento, iluminado, agradable ambiente, está amueblado, 4o nivel, no cuenta con estacionamiento, cerca del metro Nativitas, vías de comunicación, exterior",9000,MXN,2019-11-09 20:53:17,Benito Juárez,Independencia,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/independencia-renta-de-departamento-amueblado-930108200
Bonito y bien ubicado departamento,"Cuenta con 2 recamaras, 1 baño, 2 closets, sala comedor, gas natural, cuarto de servicio, jaula de tendido, cocina semi equipada, 2o. piso con balcón a la calle, piso de madera, muy iluminado, calle bien iluminada y tranquila, a dos calles del parque alamos, 2 calle cerca metrobus y 5 del metro xola",8200,MXN,2019-11-09 17:52:54,Benito Juárez,Álamos,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/bonito-y-bien-ubicado-departamento-930202167
Habitaciones amuebladas,"Amplio departamento (200 metros) con 9 habitaciones de 08 a 16 metros cuadrados, amuebladas (de $5,500 a $9,500), iluminadas, 3 baños comunes (3 personas por baño), cocina equipada, área de lavado, sala de estar, servicios incluidos (luz, agua, gas, internet). Estacionamiento -costo adicional-. Seguridad 24 horas. A una cuadra de estación del metrobus, estaciones de metro cercanas; bien ubicado (centros comerciales, cines, restaurantes, vías de comunicación, Nápoles, Del Valle, zona Centro). Ambiente respetuoso, tranquilo y cordial. Ideal para profesionistas que laboren por la zona. También en renta un departamento privado que consta de una habitación un baño, amueblado y servicios (agua e internet) $11,000.00; sin muebles y sin servicios $9,000.00",5500,MXN,2019-11-09 16:50:36,Benito Juárez,Nápoles,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/habitaciones-amuebladas-930289500
Oficinas y Despachos Corporativos Disponibles,"Oficinas con Imagen Corporativas Disponibles de 20 metros, remodeladas, exteriores, recepción comun, recepcionista, super ubicadas a solo 2 cuadras de Insurgentes Sur, Parque Hundido, en perfecto estado, propias oficinas, despachos, consultorios. Inf. 55-15-11-11-42",8000,MXN,2019-11-09 16:30:57,Benito Juárez,Del Valle Sur,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/oficinas-y-despachos-corporativos-disponibles-930105641
Rento consultorio,"Rento consultorio para cualquier especialidad psicólogo, ginecólogo, optometriasta etc o masajes, reiki, meditación, colocación de pestañas etc Cuenta con todos los servicios -Recepción -Internet,wifi -mantenimiento -incluye agua, luz -16 metros cuadrados -piso de duela -amueblado o sin amueblar",8500,MXN,2019-11-10 22:06:25,Benito Juárez,Narvarte Oriente,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/rento-consultorio-930401161
Renta depto 75m2 nuevo Tlalpan CECY,"Renta depto de 75m2 en Tlalpan, col moderna, para estrenar",12000,MXN,2019-11-10 21:34:24,Benito Juárez,Moderna,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/renta-depto-75m2-nuevo-tlalpan-cecy-930301426
Estrénalo a cuatro cuadras Tlalpan,Totalmente nuevo estrénalo con muy buenos acabados con persianas balcón exterior primer piso elevador bodega área de servicio Closets lámparas a cinco minutos de municipio libre cerca de metro más información 5536549540,11500,MXN,2019-11-10 21:04:17,Benito Juárez,Zacahuitzco,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/estrenalo-a-cuatro-cuadras-tlalpan-930301151
Bodega doble altura,"70m2, doble altura, al fondo de predio, cuenta con baño, la entrada es poco espaciosa,ubicación céntrica, cerca de metros, ejes y avenidas importantes. pregunta al 5581567622",11000,MXN,2019-11-10 21:00:11,Benito Juárez,Portales Sur,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/bodega-doble-altura-930400500
"Habitación independiente, metro Insurgentes Sur","Se renta habitación amueblada con entrada independiente y baño propio con jacuzzi. Todos los servicios: Agua, luz, gas, internet, TV con TotalPlay. A tres cuadras del metro Insurgentes Sur, metrobus Felix Cuevas, plaza Galerías Insurgentes. A cuatro cuadras hay un gimnasio SmartFit nuevo. Renta: $5,000 + 2 meses de depósito * No se aceptan mascotas * Se renta para una sola persona * No fumadores",5000,MXN,2019-11-10 20:52:15,Benito Juárez,Insurgentes Mixcoac,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/habitacion-independiente-metro-insurgentes-sur-930400402
Departamento Portales,"Departamento en Portales, 1er piso, 2 recámaras, cocina, baño, estancia amplia, lugar de estacionamiento. Buena ubicación cerca del Metro y avenidas principales. Se incluye mantenimiento, Renta $9500. Celular y WhatsApp 5513013896",9500,MXN,2019-11-10 20:18:03,Benito Juárez,Portales Oriente,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/departamento-portales-930300768
Rento departamento en narvarte,"departamento de 48m2, una recamara, ba;o, cocina, estancia sala -comedor, jaula de servicio, no tiene estacionamiento, UBICADISIMO, cerca del metro etiopia, se solicita Aval, y un mes de deposito, preguntar por Tere",8000,MXN,2019-11-10 19:18:17,Benito Juárez,Piedad Narvarte,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/rento-departamento-en-narvarte-930399565
Estrena cuartos privados + servicios/limpieza/wifi,"Estrena habitación privada totalmente equipada; cuenta con closet, ventana, persianas tipo black out y escritorio, contactos en todos lados para que nunca te falte cargar el celular/laptop. El complejo cuenta con 4 habitaciones y 2 baños totalmente nuevos, solo compartes baño con 1 persona, además cuenta con áreas comunes como son estancia, barra desayunadora y cocina la cual está totalmente equipada con estufa, horno de gas, horno de microondas y cafetera dolce gusto. La renta incluye: gas, agua, luz e internet de alta velocidad; además incluye limpieza de áreas comunes y baños una vez por semana, olvídate de todo y solo disfruta tu estancia! Si no tienes cosas no te preocupes, las habitaciones se puede equipar con cama individual, buró, silla para escritorio y smarTV por un adicional a la renta. Están en una excelente ubicación atrás de la alberca olímpica, a 5 calles del metro Eje Central (linea dorada), a 2 pasos de transporte público, a 5 minutos caminando de centros comerciales (plaza y patio Universidad) y Coyoacán. La colonia es muy tranquila, de mucha plusvalía y muy céntrica de fácil acceso a todos los puntos de la ciudad. No requiere aval, trato serio y directo con propietario, se pide 1 mes de renta anticipo y póliza jurídica, flexibilidad de tiempo. Más detalles o citas favor de mandar whats o llamar al 5554123962",5000,MXN,2019-11-10 19:15:11,Benito Juárez,General Pedro María Anaya,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/estrena-cuartos-privados-servicios-limpieza-wifi-929866239
Rento departamento en narvarte,"Departamento de una recamara, sala/comedor un ba;o, cocina, jaula de servicio, UBICADISIMO. preguntar por Tere. no tiene estacionamiento, 48m2",8000,MXN,2019-11-10 19:09:23,Benito Juárez,Narvarte Poniente,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/rento-departamento-en-narvarte-930399502
Renta de consultorio,"Renta de bonito consultorio en la colonia de Valle, excelente ubicación a unas cuadras del metro División del Norte y del metrobus Cd de los Deportes Tel. 55754641 55599750 Cel. 5540184643",8000,MXN,2019-11-10 18:55:28,Benito Juárez,Del Valle Centro,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/renta-de-consultorio-930336869
Departamento amueblado,"una recamara para persona que trabaje, sala, barra cocina, baño con tina, totalmente amueblado incluye todos los servicios. muy bien ubicado.se muestra previa cita. cerca metro viaducto. llamar al 55306486 despues de las 3:00 p.m",7000,MXN,2019-11-10 17:54:45,Benito Juárez,Álamos,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/departamento-amueblado-930398945
Departamento en RENTA San José Insurgentes,"La mejor colonia del sur, entre Insurgentes, Rio Mixcoac y Revolución, 61 mts2. Dos recamaras, un baño completo, sala y comedor, cocina, zotehuela techada, cuarto de servicio, un cajon de estacionamiento portón eléctrico, Piso laminado, Planta baja. Renta $ 11,000.00 incluye mantenimiento. Llama y te lo muestro, puedes mandarme mensaje por Whatsapp",11000,MXN,2019-11-10 15:43:19,Benito Juárez,San José Insurgentes,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/departamento-en-renta-san-jose-insurgentes-930210505
Local comercial metro villa de cortes,Local comercial 20 metros2 En esquina Se pide renta de depósito y fiador bienes raíces en cdmx,7500,MXN,2019-11-10 15:22:38,Benito Juárez,Josefa Ortiz de Domínguez,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/local-comercial-metro-villa-de-cortes-930397678
Departamento 2 recam cerca metro nativitas,Departamento en renta Cerca metro nativitas Estancia y baño Cocina integral 2 recamaras Planta baja Sin estacionamiento $7500 renta Se pide renta depósito y fiador en cdmx Comprobante de ingresos,7500,MXN,2019-11-10 15:13:40,Benito Juárez,Nativitas,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/departamento-2-recam-cerca-metro-nativitas-930397595
Consultorios Médicos/Dentales con Todos Servicios,"GRACIAS POR INGRESAR A NUESTRO ANUNCIO! SOMOS UNA CLÍNICA, CON TODOS LOS SERVICIOS INCLUIDOS, MUY CÉNTRICA, A TRES CUADRAS DE LA DELEGACIÓN BJ, TENEMOS SOLO DOS PISOS EN UNA CONSTRUCCIÓN SUPER FUERTE QUE HA RESISTIDO PERFECTO SISMOS. CUMPLIMOS Y TENEMOS EL USO DE SUELO ADECUADO, Vo.Bo. DE SEGURIDAD Y OPERACIÓN, SEGUROS, SEÑALIZACIONES, ETC. Y/O CUALQUIER AVISO REGULACIÓN O PERMISO IMPRESCINDIBLE DE LAS AUTORIDADES; PARA PODER EJERCER SU PROFESIÓN ADECUADAMENTE Y SIN MIEDO A CLAUSURAS. TENEMOS TODOS LOS SERVICIOS INCLUIDOS: RECEPCIONISTAS, ADMINISTRACIÓN DE AGENDA, LUZ AGUA Y TELÉFONO, INTERNET, CONMUTADOR, LIMPIEZA, VALET PARKING, FUMIGACIÓN, PERSONAL CAPACITADO, SISTEMAS CONTRA INCENDIOS, ETC. ADEMAS DEL USO DE ÁREAS COMUNES: SALA DE ESPERA BIEN MONTADA, 7 BAÑOS + 1 PARA DISCAPACITADOS, GARAJE, SEGURO DE RESPONSABILIDAD A TERCEROS Y CONTRA ROBO, TODOS LOS PAPELES Y REGULACIONES AL DIA, JARDINES, RAMPAS PARA SILLA DE RUEDAS, CISTERNAS, PECERA, TV´S, CAMARAS LAS 24/7 CIRCUITO CERRADO, ETC. TENEMOS ALGUNAS OPORTUNIDADES DE ESPACIOS MODERNOS PARA QUE PROYECTE ESA IMAGEN PROFESIONAL QUE NO SE ENCUENTRA FÁCILMENTE, A UN PRECIO MUY ATRACTIVO. APROVECHE PARA INCORPORARSE UN GRUPO MÉDICO MODERNO, PROFESIONAL, CONSOLIDADO Y ACREDITADO, CON UN EXCELENTE AMBIENTE DE TRABAJO. SERÁ UN GUSTO SU VISITA A NUESTRAS INSTALACIONES, POR FAVOR HAGA UNA CITA PARA CONOCER SUS DESEOS Y DEMOSTRARLE NUESTROS ESPACIOS SALUDOS,",6250,MXN,2019-11-10 14:07:12,Benito Juárez,Vertiz Narvarte,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/consultorios-medicos-dentales-con-todos-servicios-928124991
Bonitas oficinas en renta,"Se renta una oficina de 18 m2, con baño incluido, balcón con vista al exterior, por lo que tiene buena ventilación y luz, en $6,700.00 al mes. Otra oficina de 16 m2, con mesa de trabajo incluida en $7,000.00 al mes. La renta incluye luz, agua y un día de limpieza a la semana, los requisitos son; aval o tres depósitos, acta constitutiva, INE, comprobante de ingresos y pagar una investigación. Más datos por whats",7000,MXN,2019-11-10 13:49:04,Benito Juárez,Narvarte Oriente,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/bonitas-oficinas-en-renta-929676800
Departamento en renta nápoles,"Excelente Departamento en la Colonia Nápoles, a media cuadra de Viaducto, se encuentra en segundo piso, interior, muy iluminado, 72 m2, consta de dos recamaras con clóset, un baño completo, sala, comedor, cocina. La renta ya incluye el mantenimiento. INFORMES 5522712440",11000,MXN,2019-11-10 12:17:48,Benito Juárez,Nápoles,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/departamento-en-renta-napoles-930306973
Departamento en renta,"Departamento remodelado, cocina integral adaptada para aprovechar mas el espacio,estancia, dos baños completos,dos recamaras con closet la principal con baño, garage, elevador, área de lavado, conserje,mantenimiento incluido,muy buena ubicacion a calle y media del metro nativitas",11800,MXN,2019-11-10 12:10:27,Benito Juárez,Nativitas,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/departamento-en-renta-930170000
Oficina en WTC,"Desde $ 9,500 Excelente oportunidad para iniciar un negocio o una oficina personal, cuenta con todos los servicios (internet, energía eléctrica. mantenimiento, recepción) en el edificio de mayor renombre de la Ciudad de México",8750,MXN,2019-11-10 11:34:09,Benito Juárez,Nápoles,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/oficina-en-wtc-929740661
Consultorios Médico en Renta Colonia del Valle,"Consultorio Médico de 10 m2RecepciónSala de esperaSala de exploraciónBaño Todos los servicios ( internet, agua, luz, teléfono y valet parking )Consultorios ubicados dentro del Centro integral especialista en cirugía estética Colonia: Del Valle",10000,MXN,2019-11-10 11:33:01,Benito Juárez,,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/consultorios-medico-en-renta-colonia-del-valle-929493389
Consultorio oficina Narvarte servicios incluidos,"Consultorio en renta, en el corazón de la Narvarte, excelente zona, cerca del Superama de cumbres de maltrata, edificio muy seguro. Hay otro 3 consultorios en psicología y diversas terapias. Es silencioso. Incluye: luz, agua, limpieza de áreas como munes, abre puerta electrónico, internet. Tiene cocinera compartida, baño y sala de espera. Mínimos requisitos. Tel 35426217",5500,MXN,2019-11-10 10:16:02,Benito Juárez,Narvarte Poniente,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/consultorio-oficina-narvarte-servicios-incluidos-929666081
Se renta local,"LOCAL CON OPCION DE TRASPASO ""SE TRASPASA NEGOCIO CON 8 CUBICULOS CON COMPUTADORAS, SILLAS, AUDIFONOS C/UNA TRASPASO EN $20,000.00 CON I.V.A. MÁS RENTA Y GASTOS DE RENTA. LOCAL EN PRIMER PISO PRECIO DE RENTA INCLUYE: mantenimiento en areas comunes baños de usos comunes (hombres - mujeres) vigilancia en areas comunes cctv en areas comunes estacionamiento para uso exclusivo de clientes que visitan la plaza precio incluye i.v.a",8500,MXN,2019-11-10 10:13:01,Benito Juárez,San José Insurgentes,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/se-renta-local-930233960
Excelente departamento buena ubicación y comodo,"Depto: una recamara, sala comedor, un baño, cocina, zotehuela, gaula azotea. Holbein 134 depto 205, entre Cincinnati y Baltimore, Col. Ciudad de los Deportes. Benito Juárez. C.P. 03710. CDMX",9400,MXN,2019-11-10 09:53:59,Benito Juárez,Ciudad de los Deportes,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/excelente-departamento-buena-ubicacion-y-comodo-930034384
"Consultorio en Renta, Col Del Valle","Ref: NEX-21816 Renta Mensual $7,000 11 m2, se encuentran en un edificio sobre Avenida Adolfo Prieto, entre parroquia y Jose Maria Rico (Eje 8), Col Del Valle. Incluye Luz, Agua, Internet y Mantenimiento del Edificio. Cuenta con toma de agua para Consultorio Dental. Seguridad las 24 hrs, Acceso controlado, Ubicados en el tercer piso. Contacta al asesor, conoce todos los detalles y agenda una cita para ver personalmente todo lo que la propiedad tiene para ofrecerte. !PRECIO Y DISPONIBILIDAD SUJETO A CAMBIO SIN PREVIO AVISO¡ Teléfono de contacto: +525513289530 Colonia: Del Valle Sur",7000,MXN,2019-11-10 09:20:10,Benito Juárez,Del Valle Sur,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/consultorio-en-renta-col-del-valle-930293226
"Magnifico depa, 2 habitaciones, ubicadisimo","Ubicado en calle Mónaco. 2 habitaciones de amplios espacios, muy cómodo 1 baño Cocina Área de lavado 1 lugar de estacionamiento Portero eléctrico El monto de renta incluye mantenimiento Conócelo, llámanos y resuelve tus dudas",11499,MXN,2019-11-09 22:57:51,Benito Juárez,Del Carmen,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/magnifico-depa-2-habitaciones-ubicadisimo-930204723
Benito juarez cderca edl metro xola,"departamento con balcón recién remodelado. contamos con dictamen técnico. dos recamaras, estancia para sala y comedor, cocina integral, área de lavado dentro del departamento. vigilancia las 24 hrs., cámaras de seguridad. con opcion a renta de un cajón de estacionamiento. requisitos: fiador con propiedad en el df libre de gravamen (en caso de no contar con fiador, se acepta seguro inmobiliario o fianza), 1 mes deposito, comprobantes de ingresos por 3.3 veces la renta. no estar en buro de crédito. en caso de roomies máximo uno. no mascotas. la renta incluye mantenimiento. cel 5534524809",8500,MXN,2019-11-09 20:59:03,Benito Juárez,Moderna,https://www.segundamano.mx/anuncios/ciudad-de-mexico/benito-juarez/renta-inmuebles/benito-juarez-cderca-edl-metro-xola-930108239
